source_page_id,source_url,destination_url,relationship,anchor,current_or_proposed,reason
P-0215,/gemstones/selenite/sleeping-with,/gemstones/selenite/affirmations,sibling,(writer chooses descriptive anchor),proposed,bedtime affirmation routine
P-0215,/gemstones/selenite/sleeping-with,/crystals/crystals-for-sleep,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0215,/gemstones/selenite/sleeping-with,/crystals/crystals-for-anxiety,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0215,/gemstones/selenite/sleeping-with,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0216,/gemstones/selenite/meaning,/gemstones/selenite,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0216,/gemstones/selenite/meaning,/gemstones/selenite/combinations,sibling,(writer chooses descriptive anchor),proposed,pairing follows meaning
P-0216,/gemstones/selenite/meaning,/gemstones/selenite/affirmations,sibling,(writer chooses descriptive anchor),proposed,using the stone intentionally
P-0216,/gemstones/selenite/meaning,/gemstones/selenite/who-should-not-wear,sibling,(writer chooses descriptive anchor),proposed,cautions before adopting the stone
P-0216,/gemstones/selenite/meaning,/learn/gemstone-vs-crystal-vs-mineral,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0216,/gemstones/selenite/meaning,/crystals/crystals-for-anxiety,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0216,/gemstones/selenite/meaning,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0216,/gemstones/selenite/meaning,/gemstones/zodiac/cancer,taxonomy,(writer chooses descriptive anchor),proposed,zodiac filter page
P-0217,/gemstones/selenite/how-to-identify,/gemstones/selenite,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0217,/gemstones/selenite/how-to-identify,/gemstones/selenite/price-guide,sibling,(writer chooses descriptive anchor),proposed,price is an identification signal
P-0217,/gemstones/selenite/how-to-identify,/gemstones/selenite/meaning,sibling,(writer chooses descriptive anchor),proposed,what genuine material looks like
P-0217,/gemstones/selenite/how-to-identify,/learn/are-online-crystals-real,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0217,/gemstones/selenite/how-to-identify,/crystals/crystals-for-anxiety,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0217,/gemstones/selenite/how-to-identify,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0217,/gemstones/selenite/how-to-identify,/compare/lab-created-vs-natural-gemstones,lateral,(writer chooses descriptive anchor),proposed,lab-grown vs natural is a distinct question from fake vs real
P-0218,/gemstones/selenite/price-guide,/gemstones/selenite,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0218,/gemstones/selenite/price-guide,/gemstones/selenite/how-to-identify,sibling,(writer chooses descriptive anchor),proposed,avoid paying real-stone prices for imitations
P-0218,/gemstones/selenite/price-guide,/learn/ethical-crystal-sourcing,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0218,/gemstones/selenite/price-guide,/crystals/crystals-for-anxiety,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0218,/gemstones/selenite/price-guide,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0218,/gemstones/selenite/price-guide,/learn/mohs-hardness-scale,lateral,(writer chooses descriptive anchor),proposed,durability affects value
P-0219,/gemstones/selenite/combinations,/gemstones/selenite,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0219,/gemstones/selenite/combinations,/gemstones/selenite/meaning,sibling,(writer chooses descriptive anchor),proposed,the stone's own associations
P-0219,/gemstones/selenite/combinations,/gemstones/selenite/affirmations,sibling,(writer chooses descriptive anchor),proposed,pairing stones with intention
P-0219,/gemstones/selenite/combinations,/learn/crystal-grids,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0219,/gemstones/selenite/combinations,/crystals/crystals-for-anxiety,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0219,/gemstones/selenite/combinations,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0220,/gemstones/selenite/affirmations,/gemstones/selenite,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0220,/gemstones/selenite/affirmations,/gemstones/selenite/meaning,sibling,(writer chooses descriptive anchor),proposed,associations the affirmations draw on
P-0220,/gemstones/selenite/affirmations,/gemstones/selenite/combinations,sibling,(writer chooses descriptive anchor),proposed,stones to hold alongside
P-0220,/gemstones/selenite/affirmations,/learn/how-to-program-crystals,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0220,/gemstones/selenite/affirmations,/crystals/crystals-for-anxiety,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0220,/gemstones/selenite/affirmations,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0221,/gemstones/crazy-lace-agate/who-should-not-wear,/gemstones/crazy-lace-agate,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0221,/gemstones/crazy-lace-agate/who-should-not-wear,/gemstones/crazy-lace-agate/meaning,sibling,(writer chooses descriptive anchor),proposed,what the stone is traditionally for
P-0221,/gemstones/crazy-lace-agate/who-should-not-wear,/gemstones/crazy-lace-agate/sleeping-with,sibling,(writer chooses descriptive anchor),proposed,night-time use cautions
P-0221,/gemstones/crazy-lace-agate/who-should-not-wear,/learn/crystal-healing-science,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0222,/gemstones/crazy-lace-agate/how-to-cleanse,/gemstones/crazy-lace-agate,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0222,/gemstones/crazy-lace-agate/how-to-cleanse,/gemstones/crazy-lace-agate/can-go-in-water,sibling,(writer chooses descriptive anchor),proposed,whether water cleansing is safe for this stone
P-0222,/gemstones/crazy-lace-agate/how-to-cleanse,/learn/how-to-cleanse-crystals,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0222,/gemstones/crazy-lace-agate/how-to-cleanse,/learn/how-to-charge-crystals,next-step,(writer chooses descriptive anchor),proposed,charging follows cleansing
P-0223,/gemstones/crazy-lace-agate/can-go-in-water,/gemstones/crazy-lace-agate,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0223,/gemstones/crazy-lace-agate/can-go-in-water,/gemstones/crazy-lace-agate/how-to-cleanse,sibling,(writer chooses descriptive anchor),proposed,water is one cleansing method among several
P-0223,/gemstones/crazy-lace-agate/can-go-in-water,/learn/what-crystals-can-go-in-water,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0223,/gemstones/crazy-lace-agate/can-go-in-water,/learn/salt-safe-crystals,lateral,(writer chooses descriptive anchor),proposed,salt cleansing is the common follow-up question
P-0223,/gemstones/crazy-lace-agate/can-go-in-water,/learn/sun-safe-crystals,lateral,(writer chooses descriptive anchor),proposed,sun charging after washing
P-0224,/gemstones/crazy-lace-agate/sleeping-with,/gemstones/crazy-lace-agate,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0224,/gemstones/crazy-lace-agate/sleeping-with,/gemstones/crazy-lace-agate/who-should-not-wear,sibling,(writer chooses descriptive anchor),proposed,who should avoid night-time use
P-0224,/gemstones/crazy-lace-agate/sleeping-with,/gemstones/crazy-lace-agate/affirmations,sibling,(writer chooses descriptive anchor),proposed,bedtime affirmation routine
P-0224,/gemstones/crazy-lace-agate/sleeping-with,/crystals/crystals-for-sleep,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0225,/gemstones/crazy-lace-agate/how-to-identify,/gemstones/crazy-lace-agate,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0225,/gemstones/crazy-lace-agate/how-to-identify,/gemstones/crazy-lace-agate/price-guide,sibling,(writer chooses descriptive anchor),proposed,price is an identification signal
P-0225,/gemstones/crazy-lace-agate/how-to-identify,/gemstones/crazy-lace-agate/meaning,sibling,(writer chooses descriptive anchor),proposed,what genuine material looks like
P-0225,/gemstones/crazy-lace-agate/how-to-identify,/learn/are-online-crystals-real,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0225,/gemstones/crazy-lace-agate/how-to-identify,/compare/lab-created-vs-natural-gemstones,lateral,(writer chooses descriptive anchor),proposed,lab-grown vs natural is a distinct question from fake vs real
P-0226,/gemstones/crazy-lace-agate/price-guide,/gemstones/crazy-lace-agate,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0226,/gemstones/crazy-lace-agate/price-guide,/gemstones/crazy-lace-agate/how-to-identify,sibling,(writer chooses descriptive anchor),proposed,avoid paying real-stone prices for imitations
P-0226,/gemstones/crazy-lace-agate/price-guide,/learn/ethical-crystal-sourcing,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0226,/gemstones/crazy-lace-agate/price-guide,/learn/mohs-hardness-scale,lateral,(writer chooses descriptive anchor),proposed,durability affects value
P-0227,/gemstones/crazy-lace-agate/combinations,/gemstones/crazy-lace-agate,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0227,/gemstones/crazy-lace-agate/combinations,/gemstones/crazy-lace-agate/meaning,sibling,(writer chooses descriptive anchor),proposed,the stone's own associations
P-0227,/gemstones/crazy-lace-agate/combinations,/gemstones/crazy-lace-agate/affirmations,sibling,(writer chooses descriptive anchor),proposed,pairing stones with intention
P-0227,/gemstones/crazy-lace-agate/combinations,/learn/crystal-grids,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0228,/gemstones/crazy-lace-agate/affirmations,/gemstones/crazy-lace-agate,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0228,/gemstones/crazy-lace-agate/affirmations,/gemstones/crazy-lace-agate/meaning,sibling,(writer chooses descriptive anchor),proposed,associations the affirmations draw on
P-0228,/gemstones/crazy-lace-agate/affirmations,/gemstones/crazy-lace-agate/combinations,sibling,(writer chooses descriptive anchor),proposed,stones to hold alongside
P-0228,/gemstones/crazy-lace-agate/affirmations,/learn/how-to-program-crystals,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0229,/gemstones/green-opal/who-should-not-wear,/gemstones/green-opal,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0229,/gemstones/green-opal/who-should-not-wear,/gemstones/green-opal/meaning,sibling,(writer chooses descriptive anchor),proposed,what the stone is traditionally for
P-0229,/gemstones/green-opal/who-should-not-wear,/gemstones/green-opal/sleeping-with,sibling,(writer chooses descriptive anchor),proposed,night-time use cautions
P-0229,/gemstones/green-opal/who-should-not-wear,/learn/crystal-healing-science,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0230,/gemstones/green-opal/how-to-cleanse,/gemstones/green-opal,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
