url,section,macro,seed,kind,stone,guide,status,priority,frame,title,meta_title,meta_description,words,batch,doc_id,doc_link,redirects,open_evidence_gaps
/gemstones/blue-tigers-eye/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,blue-tigers-eye,sleeping-with,new,P3,Explanation,Sleeping with Blue Tiger's Eye — What to Expect,Sleeping with Blue Tiger's Eye — Pillow or Bedside?,"Blue Tiger's Eye is traditionally linked to calm focus and reduced anxiety. Learn whether sleeping with it suits you, where to place it, and who should be cautious.",761,batch-039,1f5iXUoDbVKW5TBSTSy4tL33UJGy2r9ZV4zomZdK7A_E,https://docs.google.com/document/d/1f5iXUoDbVKW5TBSTSy4tL33UJGy2r9ZV4zomZdK7A_E/edit?usp=drivesdk,,No clinical evidence exists for crystal effects on sleep quality; stated as tradition throughout.
/gemstones/blue-tigers-eye/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,blue-tigers-eye,who-should-not-wear,new,P3,Evaluation,Who Should Not Wear Blue Tiger's Eye,Who Should Avoid Blue Tiger's Eye — Physical & Tradition,"Most people can wear Blue Tiger's Eye safely. Learn who should be cautious based on physical facts, lapidary safety, and traditional astrology.",838,batch-039,1z3q8cLZekbhvoe-XZCMpeW32oXT_WoGRiEQ5a6X7kLs,https://docs.google.com/document/d/1z3q8cLZekbhvoe-XZCMpeW32oXT_WoGRiEQ5a6X7kLs/edit?usp=drivesdk,,Vedic gemology assignment of Blue Tiger's Eye to Saturn is not universal across all lineages; treated as tradition. No peer-reviewed clinical evidence for crystal effects cited (not applicable to this page type).
/gemstones/botswana-agate/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,botswana-agate,affirmations,new,P3,Instruction,Botswana Agate Affirmations — 15 Phrases and How to Use Them,Botswana Agate Affirmations — 15 Phrases and How to Use,"Botswana Agate is used in tradition for grounding, emotional calm, and transitions. Here are 15 affirmations that match its associations, with a simple practice.",808,batch-045,1dOBJG3gRchpscup0KzUGkXtO-9GPqvcfubErBvFM2m0,https://docs.google.com/document/d/1dOBJG3gRchpscup0KzUGkXtO-9GPqvcfubErBvFM2m0/edit?usp=drivesdk,,none
/gemstones/botswana-agate/can-go-in-water,gemstones,M1 Stone Atlas,S1.3 can-go-in-water,subpage,botswana-agate,can-go-in-water,new,P3,Explanation,Can Botswana Agate Go in Water?,Can Botswana Agate Go in Water? Yes — With Care,"Botswana Agate is safe in water. It's a stable silica mineral, Mohs 6.5–7, not soluble. Learn how to clean it and what to avoid in longer soaks.",775,batch-045,1R-EqEUqIdlcJBMmVqpruIgU07R2nQQWzrZDeYdnp5FM,https://docs.google.com/document/d/1R-EqEUqIdlcJBMmVqpruIgU07R2nQQWzrZDeYdnp5FM/edit?usp=drivesdk,,none
/gemstones/botswana-agate/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,botswana-agate,combinations,new,P3,Evaluation,Botswana Agate Crystal Combinations,Best Crystals to Pair with Botswana Agate,"Botswana Agate pairs well with rose quartz, amethyst, and smoky quartz for grounding and calm. Learn which combinations suit which intentions, and what to avoid.",766,batch-045,17MDceMROy-S47_JmFC7jfTvuuE5mKhvCa7N9Ow9ykHE,https://docs.google.com/document/d/17MDceMROy-S47_JmFC7jfTvuuE5mKhvCa7N9Ow9ykHE/edit?usp=drivesdk,,none
/gemstones/botswana-agate/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,botswana-agate,how-to-cleanse,new,P3,Instruction,How to Cleanse and Recharge Botswana Agate,How to Cleanse Botswana Agate — Safe Methods,"Botswana Agate is water-safe and durable. Learn the best cleansing methods — water, smoke, sound, moonlight — and how to recharge it safely.",917,batch-045,1ez5MKBCj_-aaEzg0V5N6AtL2LGCa-sxKfIoE4jT7SHM,https://docs.google.com/document/d/1ez5MKBCj_-aaEzg0V5N6AtL2LGCa-sxKfIoE4jT7SHM/edit?usp=drivesdk,,none
/gemstones/botswana-agate/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,botswana-agate,how-to-identify,new,P3,Instruction,How to Identify Real Botswana Agate,How to Identify Real Botswana Agate vs Fakes,"Genuine Botswana Agate has fine parallel banding in muted gray-pink. Learn how to spot fakes, glass, dyed agate, and other imitations with simple checks.",990,batch-045,1pSelWuRDyZBUqYVLa5X9gLq7eG4chaPbHm95YPkxJeU,https://docs.google.com/document/d/1pSelWuRDyZBUqYVLa5X9gLq7eG4chaPbHm95YPkxJeU/edit?usp=drivesdk,,No UV fluorescence reference specific to Botswana Agate located; general agate fluorescence behavior applied.
/gemstones/botswana-agate/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,botswana-agate,price-guide,new,P3,Explanation,Botswana Agate Price Guide,Botswana Agate Price Guide — What It Costs and Why,Small Botswana Agate cabochons retail from $2–10 per piece depending on size and grade. Learn what drives the price and how to avoid overpaying.,830,batch-045,1px0fBeEy9jlrOyWGxMEO_fr5p9K6pyAgAvZcUtICcf8,https://docs.google.com/document/d/1px0fBeEy9jlrOyWGxMEO_fr5p9K6pyAgAvZcUtICcf8/edit?usp=drivesdk,,Retail price data for large (50mm+) raw slabs and museum-quality specimens was not located. Price ranges from late 2024 to early 2025 retail evidence; September 2026 market prices may differ.
/gemstones/botswana-agate/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,botswana-agate,sleeping-with,new,P3,Explanation,Sleeping with Botswana Agate: What to Expect,Sleeping with Botswana Agate — What Practitioners Say,"Botswana Agate is physically safe to sleep near. Learn what tradition says about using it at the bedside or under a pillow, and how to try it yourself.",747,batch-045,1kUE6tiC5WPFYwON8QEaTI7adDXdxKcVvs9sTP8Tkcjc,https://docs.google.com/document/d/1kUE6tiC5WPFYwON8QEaTI7adDXdxKcVvs9sTP8Tkcjc/edit?usp=drivesdk,,none
/gemstones/botswana-agate/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,botswana-agate,who-should-not-wear,new,P3,Evaluation,Who Should Not Wear Botswana Agate?,Who Should Not Wear Botswana Agate?,"Botswana Agate poses no physical hazard for most wearers. Learn the physical, traditional, and astrological cautions that practitioners discuss.",698,batch-045,1tu_yaGFQWy5g1FqJGKP5HEvrQPb1fgxtTuk4_4ahsvo,https://docs.google.com/document/d/1tu_yaGFQWy5g1FqJGKP5HEvrQPb1fgxtTuk4_4ahsvo/edit?usp=drivesdk,,No peer-reviewed Vedic astrology texts specifically addressing Botswana Agate located; astrological section draws on widely circulated practitioner tradition.
/gemstones/brazilian-agate/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,brazilian-agate,affirmations,new,P3,Instruction,Brazilian Agate Affirmations,Brazilian Agate Affirmations: How to Use Them,Brazilian Agate is traditionally used for grounding and stability. These affirmations align with those qualities and include a simple how-to practice.,667,batch-055,1lo9s-Nay1ILjSnXuX2gZlJ0d-i2ah7EvsyBSGKqyAlM,https://docs.google.com/document/d/1lo9s-Nay1ILjSnXuX2gZlJ0d-i2ah7EvsyBSGKqyAlM/edit?usp=drivesdk,,No empirical evidence for affirmation effects being enhanced by crystal use; all claims stated as tradition and personal practice.
/gemstones/brazilian-agate/can-go-in-water,gemstones,M1 Stone Atlas,S1.3 can-go-in-water,subpage,brazilian-agate,can-go-in-water,new,P3,Explanation,Can Brazilian Agate Go in Water?,Can Brazilian Agate Go in Water? Safe or Not?,"Brazilian Agate is water-safe at Mohs 6.5-7 and SiO2 chemistry, but vivid dyed pieces can bleed color. Here is what to check before rinsing yours.",732,batch-055,1wP9SnZkwhneRC8hdAdweJ9KI8ZIGROE-dIo32ca7Ho4,https://docs.google.com/document/d/1wP9SnZkwhneRC8hdAdweJ9KI8ZIGROE-dIo32ca7Ho4/edit?usp=drivesdk,,"Dye bleed rate varies by manufacturer, dye chemistry, and finish quality; no industry-standard test data for commercial dyed agates."
/gemstones/brazilian-agate/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,brazilian-agate,combinations,new,P3,Evaluation,Brazilian Agate Crystal Combinations,Brazilian Agate Crystal Combinations,"Brazilian Agate pairs well with grounding and protective stones like black tourmaline, and with amplifiers like clear quartz. Here are the traditional pairings by goal.",698,batch-055,1uPkRPq83kcUW-SZ6O9iwbJJqpBlJlYVC5ifN7KzMTFY,https://docs.google.com/document/d/1uPkRPq83kcUW-SZ6O9iwbJJqpBlJlYVC5ifN7KzMTFY/edit?usp=drivesdk,,All pairing claims are traditional; no empirical evidence for crystal interaction effects.
/gemstones/brazilian-agate/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,brazilian-agate,how-to-cleanse,new,P3,Instruction,How to Cleanse Brazilian Agate,How to Cleanse Brazilian Agate Safely,"Brazilian Agate is water-safe and easy to cleanse. Running water, smoke, moonlight, sound, and dry salt are all viable methods. Here is how to use each one.",802,batch-055,1bfajM9lDQqGhc3M2suhG6cJkSB2uotaIj_DQ8y_wMBM,https://docs.google.com/document/d/1bfajM9lDQqGhc3M2suhG6cJkSB2uotaIj_DQ8y_wMBM/edit?usp=drivesdk,,Dye stability in water varies by manufacturer and finish quality; no standardized test data for commercial dyed agates.
/gemstones/brazilian-agate/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,brazilian-agate,how-to-identify,new,P3,Instruction,How to Identify Real Brazilian Agate,How to Identify Real Brazilian Agate,"Real Brazilian Agate has concentric banding, a Mohs 6.5-7 hardness, and waxy luster. Learn the tests that distinguish it from glass, dyed fakes, and imitations.",866,batch-055,1fO95pNLdWLuCO2o0z2t7glS3awhHVVrsiuTNLAH-nYc,https://docs.google.com/document/d/1fO95pNLdWLuCO2o0z2t7glS3awhHVVrsiuTNLAH-nYc/edit?usp=drivesdk,,No systematic fraud-rate data for Brazilian Agate retail market; dye chemistry varies by producer and is not publicly standardized.
/gemstones/brazilian-agate/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,brazilian-agate,price-guide,new,P3,Explanation,Brazilian Agate Price Guide,Brazilian Agate Price Guide: What It Costs,Brazilian Agate prices range from $2 for small tumbled pieces to $140+ for large display pairs. Here is what drives the price and how to avoid overpaying.,753,batch-055,1f2lGDjZtWRAJytc3YfO7HdsX-01nXjzlYZ0ZFa81BvI,https://docs.google.com/document/d/1f2lGDjZtWRAJytc3YfO7HdsX-01nXjzlYZ0ZFa81BvI/edit?usp=drivesdk,,"Wholesale pricing not systematically tracked; retail prices vary substantially by seller, platform, and grade. Prices current September 2026."
/gemstones/brazilian-agate/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,brazilian-agate,sleeping-with,new,P3,Explanation,Sleeping with Brazilian Agate,Sleeping with Brazilian Agate: What to Expect,Brazilian Agate is physically safe to sleep with. Crystal tradition associates it with grounding and calm. Here is how to place it and what to watch for.,645,batch-055,1L6dvaODkalo8DoWDZcXh7NU8ucJd393wS7hokT0co1w,https://docs.google.com/document/d/1L6dvaODkalo8DoWDZcXh7NU8ucJd393wS7hokT0co1w/edit?usp=drivesdk,,No clinical research on Brazilian Agate effects on sleep; all sleep claims stated as tradition only.
/gemstones/brazilian-agate/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,brazilian-agate,who-should-not-wear,new,P3,Evaluation,Who Should Not Wear Brazilian Agate,Who Should Not Wear Brazilian Agate?,"Brazilian Agate is physically safe for almost everyone, but crystal tradition and astrology flag a few situations where caution or a different stone makes sense.",644,batch-055,1xpTZmAzs0fV-Ruyb5pq2mZ8O3SAwHaGeskVTI1L6n_8,https://docs.google.com/document/d/1xpTZmAzs0fV-Ruyb5pq2mZ8O3SAwHaGeskVTI1L6n_8/edit?usp=drivesdk,,No peer-reviewed evidence for metaphysical contraindications or astrological claims; stated as tradition only.
/gemstones/calcite/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,calcite,affirmations,new,P3,Instruction,Calcite Affirmations: Phrases and How to Use Them,Calcite Affirmations — Phrases Matched to the Stone,"Calcite is traditionally linked to clarity, renewal, and amplification. These affirmations draw on those associations and include a simple routine for using them.",843,batch-043,1-pBxnq28uZF3LBIlP4cJN0Aw9Wk1pQi3s1-T4tdOIm4,https://docs.google.com/document/d/1-pBxnq28uZF3LBIlP4cJN0Aw9Wk1pQi3s1-T4tdOIm4/edit?usp=drivesdk,,No clinical evidence that using affirmations with crystals produces different outcomes than affirmations alone. Associations are tradition.
/gemstones/calcite/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,calcite,combinations,new,P3,Evaluation,Calcite Crystal Combinations: Which Stones Pair Well,Calcite Crystal Combinations — Best Pairings by Goal,"Calcite pairs well with clear quartz, rose quartz, amethyst, and black tourmaline in tradition. Learn which combinations suit which goals and which to approach carefully.",993,batch-043,13Az9zvNoLXBZKEKwwaqRbHHTvLTtmr7lbxJ8Xm8zrtA,https://docs.google.com/document/d/13Az9zvNoLXBZKEKwwaqRbHHTvLTtmr7lbxJ8Xm8zrtA/edit?usp=drivesdk,,All pairing associations are tradition with no clinical evidence base. No canonical reference text for crystal pairing; associations drawn from mainstream crystal-practice literature.
/gemstones/calcite/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,calcite,how-to-cleanse,new,P3,Instruction,How to Cleanse Calcite Without Damaging It,How to Cleanse Calcite Safely — Methods That Work,"Calcite reacts with water and acids, so water cleansing is out. Learn which methods — smoke, sound, moonlight, and breath — are safe for calcite.",780,batch-043,1I-PqKw3TbQtQJZFn6hJvH9omGi2PBMqUAiRgjed1nJg,https://docs.google.com/document/d/1I-PqKw3TbQtQJZFn6hJvH9omGi2PBMqUAiRgjed1nJg/edit?usp=drivesdk,,none
/gemstones/calcite/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,calcite,how-to-identify,new,P3,Instruction,How to Identify Calcite and Spot Imitations,How to Identify Calcite — Tests and Red Flags,"Real calcite scores Mohs 3, effervesces in acid, and shows perfect rhombohedral cleavage. Learn the tests that distinguish it from glass, dyed quartz, and selenite.",953,batch-043,1pGqPeUf6hJaNUpg9394WMtFLX4_-i3XNIPkrXhyM_AA,https://docs.google.com/document/d/1pGqPeUf6hJaNUpg9394WMtFLX4_-i3XNIPkrXhyM_AA/edit?usp=drivesdk,,No published lab-test data on the prevalence of dyed quartz sold as colored calcite; that risk is widely noted in the gem trade but not formally quantified.
/gemstones/calcite/meaning,gemstones,M1 Stone Atlas,S1.1 meaning,subpage,calcite,meaning,new,P3,Explanation,"Calcite Meaning, Properties, and Traditional Uses",Calcite Meaning — What It Is and What It's For,"Calcite is a calcium carbonate mineral (Mohs 3) known for its wide color range and birefringence. Tradition links it to amplification, clarity, and renewal.",725,batch-043,14mW8e1VdNtbzrpl6WqjSb83jA4JseqJzNe-k_JVoass,https://docs.google.com/document/d/14mW8e1VdNtbzrpl6WqjSb83jA4JseqJzNe-k_JVoass/edit?usp=drivesdk,,No single canonical astrological text for calcite associations found; associations are drawn from mainstream crystal-market tradition.
/gemstones/calcite/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,calcite,price-guide,new,P3,Explanation,Calcite Price Guide: What It Costs and Why,Calcite Price Guide — Costs by Form and Quality,"Calcite is affordable: tumbled pieces cost $1–5 each, raw specimens $0.50–$5 per pound. Rare colors and optical-grade material cost more. Learn what drives the price.",793,batch-043,10hhebGdnLB1fXfO5C6fFRtzHgmheBYRWRzbo96mlHbM,https://docs.google.com/document/d/10hhebGdnLB1fXfO5C6fFRtzHgmheBYRWRzbo96mlHbM/edit?usp=drivesdk,,Retail prices for individual tumbled stones fluctuate significantly by seller and region; ranges given reflect September 2026 market observation and will change over time. No standardized grading system exists for calcite in the crystal market.
/gemstones/calcite/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,calcite,sleeping-with,new,P3,Explanation,Sleeping with Calcite: By the Bed or Under the Pillow?,Sleeping with Calcite — Safe Placement and Tradition,"Calcite is fragile (Mohs 3, perfect cleavage). Keeping it by the bed is safer than under the pillow. Learn what tradition says and how to set it up safely.",638,batch-043,1CMX3801FXPASHXKHFlbc70w5mvEtcNTqufQ12f89F98,https://docs.google.com/document/d/1CMX3801FXPASHXKHFlbc70w5mvEtcNTqufQ12f89F98/edit?usp=drivesdk,,No clinical evidence that calcite or any crystal affects sleep quality; all sleep associations are tradition only.
/gemstones/calcite/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,calcite,who-should-not-wear,new,P3,Evaluation,Who Should Be Cautious About Wearing Calcite,Who Should Avoid Wearing Calcite — Cautions Explained,"Calcite is soft (Mohs 3) and reacts with acids. Learn who should be cautious about wearing it and why, covering physical safety, fragility, and tradition.",735,batch-043,1Fof0kYS8yLfcJggcfUlNl-7uyUT09xQOnVuIqvRciJ8,https://docs.google.com/document/d/1Fof0kYS8yLfcJggcfUlNl-7uyUT09xQOnVuIqvRciJ8/edit?usp=drivesdk,,No peer-reviewed toxicological data specific to calcite skin contact found; standard mineral safety data confirms low toxicity. Astrological cautions are tradition with no single canonical source.
/gemstones/caribbean-calcite/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,caribbean-calcite,affirmations,new,P3,Instruction,Caribbean Calcite Affirmations — 12 Examples and How to Use Them,Caribbean Calcite Affirmations — Examples and Practice,"Caribbean Calcite is linked to calm, clarity, and the Crown, Third Eye, and Throat Chakras. Affirmations to match those associations, with a simple practice routine.",812,batch-056,1cBSXNTKNzTiBZviNavv39VsLC88zM5ikTU_U4SkTiCY,https://docs.google.com/document/d/1cBSXNTKNzTiBZviNavv39VsLC88zM5ikTU_U4SkTiCY/edit?usp=drivesdk,,No clinical evidence that affirmations used with a crystal produce different outcomes than affirmations used without one. Traditional associations for this stone are recently established (first marketed 2019) and not yet settled across all practitioners.
